image type	percentage similarity	computational time
image type	percentage similarity	computational time
image type	percentage similarity	computational time
image type	percentage similarity	computational time
image type	percentage similarity	computational time
image type	percentage similarity	computational time
image type	percentage similarity	computational time
test\condame_cropped.jpg	95	0.17100000381469727
test\life.JPEG	49	0.11800003051757812
test\malcomx.jpg	46	0.6170001029968262
test\prayer_45.png	44	0.33899998664855957
test\prayer_blurred.jpg	43	0.07599997520446777
test\rose_90.jpg	48	0.21599984169006348
test\rose_blurred.jpg	49	0.11100006103515625
image type	percentage similarity	computational time
test\condame.jpg	100	0.17300009727478027
test\condame_45.png	89	0.2200000286102295
test\condame_90.jpg	94	0.15700006484985352
test\condame_cropped.jpg	95	0.17200016975402832
test\life.JPEG	49	0.11599993705749512
test\malcomx.jpg	46	0.6220002174377441
test\prayer_45.png	44	0.33099985122680664
test\prayer_blurred.jpg	43	0.06300020217895508
test\rose_90.jpg	48	0.20799994468688965
test\rose_blurred.jpg	49	0.07500004768371582
image type	percentage similarity	computational time
test\condame.jpg	100	0.17199993133544922
test\condame_45.png	89	0.2239999771118164
test\condame_90.jpg	94	0.15600013732910156
test\condame_cropped.jpg	95	0.17299985885620117
test\life.JPEG	49	0.1100001335144043
test\malcomx.jpg	46	0.6110000610351562
test\prayer_45.png	44	0.3299999237060547
test\prayer_blurred.jpg	43	0.07799983024597168
test\rose_90.jpg	48	0.20300006866455078
test\rose_blurred.jpg	49	0.07799983024597168
image type	percentage similarity	computational time
test\condame.jpg	100	0.17100000381469727
test\condame_45.png	100	0.4649999141693115
test\condame_90.jpg	100	0.1919999122619629
test\condame_cropped.jpg	100	0.21799993515014648
test\life.JPEG	100	0.1400001049041748
test\malcomx.jpg	100	1.2310001850128174
test\prayer_45.png	100	0.7189998626708984
test\prayer_blurred.jpg	100	0.09400010108947754
test\rose_90.jpg	100	0.564000129699707
test\rose_blurred.jpg	100	0.8280000686645508
