image name	percentage similarity	matching time	time_to_fetch_descriptors
other2	26	0.04726409912109375	2.7686197757720947
other3	26	0.11844301223754883	2.8736140727996826
other4	26	0.06743288040161133	0.23076200485229492
0ther5	17	0.20043706893920898	2.758971929550171
0ther6	12	0.3245840072631836	6.64836311340332
other7	12	0.2541329860687256	2.846843957901001
other8	10	0.41925501823425293	6.951054096221924
other9	5	0.7664790153503418	2.9040989875793457
image name	percentage similarity	matching time	time_to_fetch_descriptors
original	99	0.257659912109375	3.1867170333862305
rot_90	96	0.21615099906921387	3.266166925430298
cropped	94	0.29018688201904297	3.1164588928222656
lumino	82	0.29235196113586426	6.571007966995239
rot_45	66	0.06515383720397949	2.8901491165161133
blurred	57	0.397968053817749	3.0503101348876953
other1	57	0.06065011024475098	3.221681833267212
other2	56	0.039261817932128906	2.8264780044555664
other3	53	0.06344914436340332	2.989454984664917
other4	51	0.07160782814025879	0.22951388359069824
0ther5	35	0.24616503715515137	2.973984956741333
0ther6	29	0.31662988662719727	6.9751739501953125
other7	26	0.3248631954193115	2.8301401138305664
other8	21	0.4494130611419678	6.470553874969482
other9	11	0.8793540000915527	3.0211281776428223
image name	percentage similarity	matching time	time_to_fetch_descriptors
original	99	0.2752552032470703	3.252575159072876
rot_90	99	0.2530238628387451	3.127685070037842
cropped	96	0.05727505683898926	3.0735719203948975
lumino	96	0.06598496437072754	3.104605197906494
rot_45	95	0.03947305679321289	2.929111957550049
blurred	95	0.05372214317321777	3.027527093887329
other1	95	0.06245708465576172	0.21499180793762207
other2	95	0.2655360698699951	3.1254961490631104
other3	88	0.4052000045776367	6.899629831314087
other4	66	0.25933289527893066	2.822258949279785
0ther5	58	0.5637109279632568	3.094775915145874
0ther6	55	0.38437604904174805	2.8577117919921875
other7	54	0.4058389663696289	7.932332992553711
other8	40	0.4286530017852783	6.529775857925415
other9	21	0.8148770332336426	2.958926200866699
