image name	percentage similarity	matching time	time_to_fetch_descriptors
original	100	0.018959999084472656	2.199427843093872
rot_90	100	0.01745915412902832	1.8414769172668457
cropped	86	0.01956009864807129	1.8278110027313232
lumino	49	0.03017115592956543	1.8499140739440918
rot_45	42	0.017387866973876953	3.716249942779541
blurred	23	0.007122993469238281	1.9807279109954834
other1	14	0.006595134735107422	1.7000439167022705
other2	9	0.004428863525390625	1.6041789054870605
other3	8	0.022294998168945312	3.773285150527954
other4	8	0.017108917236328125	0.1571941375732422
0ther5	6	0.025385141372680664	1.9198729991912842
0ther6	6	0.005791902542114258	1.7343740463256836
other7	6	0.02245306968688965	1.961317777633667
other8	3	0.04424095153808594	3.6766350269317627
other9	0	0.10038995742797852	2.5132970809936523
image name	percentage similarity	matching time	time_to_fetch_descriptors
original	100	0.01680612564086914	1.8503260612487793
rot_90	100	0.016955137252807617	1.7735838890075684
cropped	86	0.021921157836914062	1.823486089706421
lumino	50	0.02942204475402832	1.8486530780792236
rot_45	49	0.0171968936920166	3.597222089767456
blurred	30	0.062463998794555664	1.7084999084472656
other1	23	0.007097005844116211	1.7173240184783936
other2	19	0.00446009635925293	1.6230850219726562
other3	15	0.005515098571777344	1.683547019958496
other4	14	0.013014078140258789	0.16416406631469727
0ther5	12	0.02203202247619629	3.6392290592193604
0ther6	11	0.02594900131225586	1.9739198684692383
other7	9	0.024201154708862305	2.0150580406188965
other8	7	0.04480099678039551	3.7282838821411133
other9	1	0.10244202613830566	2.4591610431671143
image name	percentage similarity	matching time	time_to_fetch_descriptors
original	100	0.016412019729614258	1.8643019199371338
rot_90	100	0.017019987106323242	1.7908940315246582
cropped	87	0.020526885986328125	1.8073201179504395
lumino	58	0.01732015609741211	3.6671159267425537
rot_45	51	0.031530141830444336	1.8396029472351074
blurred	41	0.005117893218994141	1.7307240962982178
other1	38	0.006426095962524414	1.7555780410766602
other2	33	0.004537820816040039	1.6582632064819336
other3	28	0.005734920501708984	1.8151187896728516
other4	27	0.014209985733032227	0.16544890403747559
0ther5	22	0.022269010543823242	3.7076261043548584
0ther6	20	0.023228883743286133	1.9472360610961914
other7	20	0.02666187286376953	1.9613709449768066
other8	13	0.06138205528259277	3.64923095703125
other9	2	0.09687995910644531	2.54521107673645
image name	percentage similarity	matching time	time_to_fetch_descriptors
original	100	0.016918182373046875	1.9210550785064697
rot_90	100	0.01646709442138672	1.7819440364837646
cropped	89	0.02181696891784668	1.9333019256591797
lumino	72	0.017428874969482422	3.686609983444214
rot_45	61	0.005051851272583008	1.6888940334320068
blurred	57	0.01477813720703125	2.2335329055786133
other1	54	0.0046880245208740234	1.6519310474395752
other2	51	0.03185296058654785	1.840116024017334
other3	48	0.012234926223754883	0.2440319061279297
other4	46	0.006627082824707031	2.3801679611206055
0ther5	38	0.022891998291015625	3.7670209407806396
0ther6	34	0.023236989974975586	1.9123179912567139
other7	34	0.023014068603515625	2.0555388927459717
other8	21	0.04732990264892578	4.8388671875
other9	6	0.09939384460449219	2.925626039505005
image name	percentage similarity	matching time	time_to_fetch_descriptors
original	100	0.0056879520416259766	1.7223889827728271
rot_90	100	0.017177104949951172	1.909231185913086
cropped	100	0.016183137893676758	1.8089628219604492
lumino	100	0.006147861480712891	1.6687240600585938
rot_45	100	0.007586002349853516	1.7640109062194824
blurred	100	0.004537105560302734	1.6484169960021973
other1	100	0.013576030731201172	0.15272808074951172
other2	95	0.018052101135253906	3.8462650775909424
other3	89	0.01870107650756836	1.8163139820098877
other4	73	0.021725893020629883	3.818854808807373
0ther5	69	0.025018930435180664	2.037277936935425
0ther6	66	0.024413108825683594	1.9609410762786865
other7	54	0.03130006790161133	1.8328630924224854
other8	36	0.04355311393737793	4.285130977630615
other9	14	0.10293889045715332	2.6188979148864746
image name	percentage similarity	matching time	time_to_fetch_descriptors
original	100	0.0020780563354492188	1.8157150745391846
rot_90	100	0.001692056655883789	1.6591110229492188
cropped	74	0.0021619796752929688	1.6626999378204346
lumino	42	0.003780841827392578	1.662032127380371
rot_45	15	0.0026209354400634766	4.9606709480285645
blurred	5	0.0007259845733642578	1.6651098728179932
other1	2	0.00047898292541503906	1.61332106590271
other2	2	0.0016520023345947266	0.11854910850524902
other3	0	0.0036880970001220703	4.440449953079224
other4	0	0.0034830570220947266	1.6837990283966064
0ther5	0	0.004500865936279297	3.488900899887085
