image name	percentage similarity	matching time	time_to_fetch_descriptors
0ther5	0	0.08541488647460938	2.2280609607696533
0ther6	0	0.061762094497680664	2.3229708671569824
other7	0	0.3146531581878662	3.0434019565582275
other8	0	0.07628417015075684	2.4233579635620117
other9	0	1.2008368968963623	4.7349019050598145
image name	percentage similarity	matching time	time_to_fetch_descriptors
original	99	0.302980899810791	3.095953941345215
rot_90	99	0.24736714363098145	2.2833011150360107
cropped	81	0.3004319667816162	2.4293880462646484
lumino	24	0.7049658298492432	2.768594980239868
rot_45	15	0.22870206832885742	5.000802040100098
blurred	5	0.039724111557006836	2.144299030303955
other1	5	0.1198279857635498	0.2368030548095703
other2	2	0.09219098091125488	2.253833055496216
other3	2	0.06341791152954102	2.475020170211792
other4	1	0.25019288063049316	5.662423133850098
0ther5	1	0.32758307456970215	2.856949806213379
0ther6	0	0.35091090202331543	2.5315380096435547
other7	0	0.4741029739379883	7.344280958175659
other8	0	0.08139920234680176	2.745748996734619
other9	0	1.28159499168396	4.508178949356079
image name	percentage similarity	matching time	time_to_fetch_descriptors
original	99	0.26501893997192383	2.261916160583496
rot_90	99	0.26105594635009766	2.1083028316497803
cropped	82	0.2864420413970947	2.191188097000122
lumino	25	0.6859679222106934	2.469640016555786
rot_45	18	0.20735883712768555	3.938009023666382
blurred	8	0.04194211959838867	1.8453700542449951
other1	8	0.11447906494140625	0.2377479076385498
other2	5	0.06428098678588867	2.0132720470428467
other3	3	0.23811697959899902	4.461679935455322
other4	3	0.0908668041229248	2.0087618827819824
0ther5	1	0.34136414527893066	2.4213991165161133
0ther6	1	0.4518730640411377	4.3131608963012695
other7	1	0.29538989067077637	2.5699567794799805
other8	0	0.08512306213378906	2.2166330814361572
other9	0	1.0555310249328613	3.823129892349243
image name	percentage similarity	matching time	time_to_fetch_descriptors
original	99	0.26782679557800293	2.2439539432525635
rot_90	99	0.24949407577514648	2.078238010406494
cropped	83	0.2847280502319336	2.1256279945373535
lumino	26	0.6705179214477539	2.440584897994995
rot_45	23	0.2135329246520996	3.8314027786254883
blurred	12	0.038819074630737305	1.8537468910217285
other1	12	0.06482601165771484	2.1044020652770996
other2	10	0.10733795166015625	0.24517297744750977
other3	5	0.2494521141052246	4.368856906890869
other4	5	0.09344291687011719	1.9984781742095947
0ther5	3	0.333420991897583	2.3589107990264893
0ther6	2	0.4009439945220947	4.339112043380737
other7	2	0.289060115814209	2.6182799339294434
other8	2	0.08265995979309082	2.052809000015259
other9	0	1.021461009979248	3.836698055267334
image name	percentage similarity	matching time	time_to_fetch_descriptors
original	99	0.2779271602630615	3.079023838043213
rot_90	99	0.2811870574951172	2.6764371395111084
cropped	83	0.28806090354919434	3.0861380100250244
lumino	28	0.291903018951416	5.374391078948975
rot_45	27	0.6544270515441895	2.4178099632263184
blurred	20	0.04190182685852051	2.2960739135742188
other1	19	0.06883692741394043	2.090082883834839
other2	14	0.15470600128173828	0.36376118659973145
other3	9	0.2746260166168213	6.301646947860718
other4	8	0.09369993209838867	2.4912021160125732
0ther5	6	0.33978915214538574	3.021519899368286
0ther6	5	0.5102460384368896	4.246595859527588
other7	5	0.4062011241912842	3.051017999649048
other8	3	0.08180999755859375	2.2922229766845703
other9	1	1.0946779251098633	4.837052822113037
image name	percentage similarity	matching time	time_to_fetch_descriptors
original	99	0.2598280906677246	2.3590731620788574
rot_90	99	0.2624390125274658	2.153266191482544
cropped	84	0.2728888988494873	2.2399370670318604
lumino	35	0.2649259567260742	4.082540988922119
rot_45	29	0.6574680805206299	2.422140121459961
blurred	28	0.039875030517578125	2.538233995437622
other1	28	0.06257104873657227	2.021481990814209
other2	22	0.11001300811767578	0.23665285110473633
other3	16	0.24925494194030762	4.246385097503662
other4	14	0.08712911605834961	1.9883060455322266
0ther5	11	0.3414289951324463	2.376997947692871
0ther6	10	0.39937400817871094	4.115451097488403
other7	10	0.2742428779602051	2.5120460987091064
other8	8	0.0834360122680664	2.0392720699310303
other9	2	1.0563650131225586	4.613378047943115
image name	percentage similarity	matching time	time_to_fetch_descriptors
original	99	0.24954891204833984	2.193743944168091
rot_90	99	0.2629508972167969	2.950679063796997
cropped	86	0.2821531295776367	2.7074038982391357
lumino	48	0.2115488052368164	3.9633450508117676
rot_45	41	0.04062509536743164	1.900974988937378
blurred	40	0.07265901565551758	2.0153720378875732
other1	36	0.10562300682067871	0.23621106147766113
other2	30	0.6706600189208984	2.699226140975952
other3	29	0.2392289638519287	4.928836107254028
other4	29	0.09230399131774902	2.0014140605926514
0ther5	22	0.3485910892486572	2.4908621311187744
0ther6	21	0.37108588218688965	2.95003604888916
other7	18	0.420320987701416	4.768050909042358
other8	18	0.08476805686950684	2.1317529678344727
other9	4	1.1123981475830078	4.105958938598633
image name	percentage similarity	matching time	time_to_fetch_descriptors
original	99	0.2619481086730957	2.396353006362915
rot_90	99	0.26573610305786133	3.1099328994750977
cropped	88	0.31194400787353516	2.3931710720062256
lumino	68	0.21634292602539062	5.250414848327637
rot_45	61	0.043879032135009766	2.160939931869507
blurred	61	0.11369109153747559	0.23706912994384766
other1	60	0.10817694664001465	3.2305920124053955
other2	54	0.09328293800354004	2.7247610092163086
other3	52	0.3081998825073242	5.164587020874023
other4	43	0.3073740005493164	3.35595703125
0ther5	42	0.08347105979919434	2.6549220085144043
0ther6	39	0.33741283416748047	2.398719072341919
other7	34	0.5525400638580322	5.8391008377075195
other8	33	0.859018087387085	2.647833824157715
other9	10	1.0528020858764648	4.056121110916138
image name	percentage similarity	matching time	time_to_fetch_descriptors
original	100	0.04124903678894043	1.9792020320892334
rot_90	100	0.2072138786315918	3.936159133911133
cropped	100	0.25286102294921875	4.3165411949157715
lumino	100	0.16661691665649414	3.1924641132354736
rot_45	100	0.0635368824005127	2.8878490924835205
blurred	100	0.07514619827270508	2.1087870597839355
other1	100	0.1078798770904541	0.24088001251220703
other2	99	0.2620091438293457	2.2507519721984863
other3	99	0.2602980136871338	2.1455729007720947
other4	91	0.27785301208496094	2.311713933944702
0ther5	89	0.2760741710662842	2.670393943786621
0ther6	75	0.3560929298400879	2.4374189376831055
other7	62	0.4106709957122803	4.293057918548584
other8	36	0.7449450492858887	2.6570839881896973
other9	23	1.0318958759307861	3.81939697265625
